edad	trabajo	estciv	educacion	mora	balance	vivienda	prestamo	contacto	dia	mes	duracion	campana	pdias	previo	presultado	y
49	technician	married	terciario	no	3726	no	no	celular	5	aug	875	2	-1	0	desconocido	si
57	retired	married	terciario	no	1180	si	si	desconocido	14	may	191	2	-1	0	desconocido	no
61	self-employed	divorced	terciario	no	6610	no	no	celular	24	feb	481	2	-1	0	desconocido	si
36	admin.	single	secundaria	no	319	si	no	celular	18	may	120	2	-1	0	desconocido	no
31	blue-collar	married	secundaria	no	1545	si	si	celular	13	may	207	1	-1	0	desconocido	no
51	technician	married	terciario	no	1315	no	no	teléfono	5	jun	303	2	-1	0	desconocido	no
31	technician	single	terciario	no	424	no	no	celular	21	aug	93	2	-1	0	desconocido	no
56	blue-collar	married	primaria	no	151	no	no	celular	3	feb	128	1	-1	0	desconocido	no
30	technician	single	terciario	no	-970	no	si	celular	21	aug	194	2	-1	0	desconocido	no
38	services	married	secundaria	no	-762	si	si	desconocido	30	may	408	2	-1	0	desconocido	no
35	services	married	secundaria	no	181	si	no	celular	31	jul	5	3	-1	0	desconocido	no
31	blue-collar	married	desconocido	no	-120	si	no	celular	17	jul	231	2	-1	0	desconocido	no
39	admin.	divorced	secundaria	no	1022	si	no	desconocido	20	jun	20	3	-1	0	desconocido	no
50	management	married	terciario	no	78	si	no	celular	14	jan	218	3	161	9	otro	no
39	technician	married	terciario	no	209	no	no	desconocido	23	jul	36	2	-1	0	desconocido	no
26	admin.	married	secundaria	no	2469	no	no	celular	16	jul	136	8	-1	0	desconocido	no
55	technician	married	secundaria	no	0	no	no	celular	19	nov	336	1	-1	0	desconocido	no
43	blue-collar	divorced	primaria	no	328	no	si	celular	8	jul	192	1	-1	0	desconocido	no
34	housemaid	married	terciario	no	0	no	no	celular	26	may	141	1	188	1	fracaso	no
51	self-employed	married	primaria	no	307	si	si	desconocido	17	jun	65	2	-1	0	desconocido	no
31	management	married	terciario	no	1384	si	no	celular	30	jan	203	2	2	3	otro	no
32	management	married	terciario	no	0	no	no	celular	26	aug	104	9	-1	0	desconocido	no
53	technician	married	secundaria	no	719	si	no	desconocido	14	may	230	1	-1	0	desconocido	no
44	management	divorced	terciario	no	0	no	no	celular	10	aug	71	1	-1	0	desconocido	no
38	entrepreneur	married	terciario	no	6704	si	no	desconocido	21	may	205	2	-1	0	desconocido	no
47	self-employed	married	terciario	no	4543	si	no	desconocido	14	may	162	1	-1	0	desconocido	no
36	management	married	terciario	no	0	si	no	desconocido	27	may	145	2	-1	0	desconocido	no
30	management	single	terciario	no	149	si	no	desconocido	3	jun	220	2	-1	0	desconocido	no
46	blue-collar	married	secundaria	no	-1400	si	no	teléfono	6	may	309	3	355	4	fracaso	no
33	entrepreneur	married	secundaria	no	-118	si	si	desconocido	27	may	421	3	-1	0	desconocido	no
43	blue-collar	married	secundaria	no	2160	no	no	celular	8	sep	261	1	98	1	éxito	si
38	management	married	terciario	no	3452	no	no	celular	13	aug	132	2	-1	0	desconocido	no
27	technician	single	secundaria	no	842	no	no	celular	30	jul	273	1	91	1	otro	no
38	management	married	desconocido	no	3576	no	no	celular	25	nov	349	2	183	1	éxito	si
41	unemployed	married	terciario	no	1666	no	no	desconocido	9	jun	291	3	-1	0	desconocido	no
29	technician	married	secundaria	no	0	si	no	celular	28	jul	83	6	-1	0	desconocido	no
39	services	married	secundaria	no	0	si	no	desconocido	20	may	793	2	-1	0	desconocido	no
42	blue-collar	single	primaria	no	1628	si	no	celular	5	feb	119	1	195	8	éxito	no
47	services	married	secundaria	no	51	si	si	desconocido	16	may	312	1	-1	0	desconocido	no
30	blue-collar	single	secundaria	si	447	no	no	desconocido	14	may	103	6	-1	0	desconocido	no
34	admin.	married	secundaria	no	396	si	no	celular	16	jul	101	3	-1	0	desconocido	no
45	housemaid	married	primaria	no	4994	no	no	desconocido	20	jun	48	1	-1	0	desconocido	no
43	admin.	married	secundaria	no	3215	si	no	celular	21	jul	228	3	-1	0	desconocido	no
59	blue-collar	married	primaria	no	2814	no	no	desconocido	20	jun	81	3	-1	0	desconocido	no
50	technician	married	secundaria	no	0	no	no	celular	7	jul	152	2	-1	0	desconocido	no
39	blue-collar	married	secundaria	no	293	si	no	desconocido	23	may	160	3	-1	0	desconocido	no
36	technician	married	secundaria	no	474	si	no	desconocido	27	may	59	1	-1	0	desconocido	no
44	blue-collar	married	secundaria	no	16178	si	no	celular	21	nov	297	1	-1	0	desconocido	no
36	technician	married	terciario	no	0	no	no	celular	22	aug	147	2	-1	0	desconocido	no
27	management	single	terciario	no	88	no	no	celular	4	may	143	1	-1	0	desconocido	no
29	services	married	secundaria	no	308	si	no	desconocido	28	may	75	1	-1	0	desconocido	no
70	retired	married	secundaria	no	1164	no	no	teléfono	14	may	338	3	185	2	fracaso	no
44	management	married	terciario	no	13893	no	no	desconocido	11	jun	29	2	-1	0	desconocido	no
55	management	married	terciario	no	0	si	no	desconocido	14	may	159	2	-1	0	desconocido	no
36	technician	divorced	secundaria	no	-435	si	no	desconocido	2	jun	85	8	-1	0	desconocido	no
28	technician	single	secundaria	no	389	si	no	celular	11	may	15	7	-1	0	desconocido	no
50	management	divorced	terciario	no	356	no	no	celular	8	may	198	2	358	5	otro	no
49	technician	married	secundaria	no	2718	no	no	desconocido	19	may	114	2	-1	0	desconocido	no
71	retired	divorced	terciario	no	261	no	no	celular	12	aug	1117	2	-1	0	desconocido	no
31	admin.	single	secundaria	no	757	no	no	celular	3	feb	343	2	-1	0	desconocido	no
45	management	single	terciario	no	16	no	no	celular	31	jul	59	2	-1	0	desconocido	no
42	blue-collar	married	secundaria	no	-422	no	no	celular	9	jul	31	1	-1	0	desconocido	no
45	admin.	married	secundaria	no	248	no	no	celular	16	jul	212	2	-1	0	desconocido	no
47	technician	married	primaria	no	145	si	no	desconocido	7	may	157	6	-1	0	desconocido	no
60	retired	divorced	secundaria	no	598	no	si	celular	8	jul	96	1	-1	0	desconocido	no
35	management	married	terciario	no	949	si	no	desconocido	27	may	245	2	-1	0	desconocido	no
31	technician	single	terciario	no	614	no	no	celular	11	aug	72	4	-1	0	desconocido	no
33	blue-collar	married	primaria	no	1209	si	no	celular	16	apr	700	1	-1	0	desconocido	no
50	self-employed	married	terciario	no	202	si	no	celular	15	apr	107	1	148	4	fracaso	no
51	blue-collar	married	secundaria	no	1840	si	no	celular	18	aug	312	3	-1	0	desconocido	no
34	technician	married	secundaria	no	114	si	si	celular	4	jun	153	1	309	3	otro	no
56	services	married	secundaria	no	-229	no	si	celular	23	jul	55	10	-1	0	desconocido	no
29	services	married	secundaria	no	182	si	no	teléfono	13	may	38	3	-1	0	desconocido	no
31	blue-collar	married	secundaria	no	401	no	no	celular	14	aug	96	3	-1	0	desconocido	no
44	technician	divorced	desconocido	no	759	si	no	desconocido	23	may	397	1	-1	0	desconocido	no
55	retired	married	secundaria	no	4194	no	si	teléfono	30	jul	208	3	-1	0	desconocido	no
35	student	single	desconocido	no	0	no	no	teléfono	28	jan	122	3	-1	0	desconocido	no
36	technician	married	terciario	no	629	si	si	celular	29	dec	109	1	246	1	fracaso	no
54	retired	married	secundaria	no	153	si	si	desconocido	26	may	74	1	-1	0	desconocido	no
32	management	married	terciario	no	553	si	no	celular	22	jul	72	1	-1	0	desconocido	no
36	management	divorced	terciario	no	1057	no	no	celular	5	feb	383	2	-1	0	desconocido	no
60	retired	married	secundaria	no	78	si	no	desconocido	12	may	113	3	-1	0	desconocido	no
32	technician	single	secundaria	no	-28	no	si	desconocido	4	jul	400	1	-1	0	desconocido	no
57	management	married	terciario	no	929	no	no	celular	19	aug	387	8	-1	0	desconocido	no
34	blue-collar	married	primaria	no	428	si	no	celular	18	may	59	2	-1	0	desconocido	no
27	student	single	secundaria	no	268	si	no	celular	13	may	528	1	358	2	fracaso	no
52	management	single	terciario	no	83	no	no	celular	26	aug	1223	6	-1	0	desconocido	si
45	admin.	divorced	desconocido	no	998	si	no	teléfono	30	jul	38	2	-1	0	desconocido	no
58	admin.	single	secundaria	no	2223	no	no	celular	4	dec	1139	2	114	1	éxito	no
39	blue-collar	single	primaria	no	6	si	no	celular	19	nov	286	2	-1	0	desconocido	no
48	blue-collar	single	secundaria	no	312	si	si	celular	3	feb	369	2	-1	0	desconocido	no
36	management	single	secundaria	no	0	no	no	celular	13	aug	333	5	-1	0	desconocido	no
31	technician	single	secundaria	no	691	si	no	celular	8	may	198	1	-1	0	desconocido	no
41	management	married	terciario	no	771	si	no	celular	26	aug	106	8	-1	0	desconocido	no
30	self-employed	single	secundaria	no	192	no	no	celular	22	jul	423	1	-1	0	desconocido	no
57	retired	married	terciario	no	0	no	no	celular	12	aug	116	4	-1	0	desconocido	no
29	admin.	single	secundaria	no	1070	si	no	desconocido	19	may	30	1	357	1	otro	si
29	services	divorced	secundaria	no	84	si	no	celular	13	apr	1101	2	-1	0	desconocido	si
30	management	single	terciario	no	2	no	no	celular	16	jun	102	1	85	1	fracaso	no
44	management	married	terciario	no	1242	si	no	celular	6	aug	384	6	-1	0	desconocido	no
33	student	single	desconocido	no	5969	no	no	celular	4	sep	156	2	127	8	fracaso	no
56	admin.	divorced	secundaria	no	3337	si	no	teléfono	17	nov	99	3	-1	0	desconocido	no
26	services	single	secundaria	no	1347	no	no	teléfono	18	jun	280	6	92	5	otro	si
52	technician	married	secundaria	no	64	no	no	teléfono	29	aug	20	2	-1	0	desconocido	no
32	management	single	secundaria	no	249	si	no	desconocido	2	jun	258	1	-1	0	desconocido	no
36	technician	single	secundaria	no	0	no	no	celular	29	aug	85	6	-1	0	desconocido	no
26	blue-collar	married	secundaria	no	128	no	no	desconocido	4	jul	355	1	-1	0	desconocido	no
37	blue-collar	married	secundaria	no	196	si	no	desconocido	5	jun	66	3	-1	0	desconocido	no
34	technician	married	secundaria	no	351	si	no	celular	18	jul	467	1	-1	0	desconocido	no
26	services	single	secundaria	no	5533	si	no	celular	7	may	582	2	283	4	fracaso	no
32	services	married	secundaria	no	38	si	no	celular	15	may	744	1	-1	0	desconocido	si
30	management	single	terciario	si	35	no	no	celular	30	jul	185	4	-1	0	desconocido	no
27	technician	single	secundaria	no	235	si	no	celular	12	may	13	5	-1	0	desconocido	no
42	admin.	single	secundaria	no	30	si	no	celular	4	feb	98	1	266	3	fracaso	no
33	blue-collar	single	primaria	no	92	si	no	desconocido	9	may	127	1	-1	0	desconocido	no
37	blue-collar	married	secundaria	no	67	no	no	desconocido	3	jun	45	2	-1	0	desconocido	no
45	blue-collar	married	secundaria	no	4022	si	no	celular	29	jan	244	3	-1	0	desconocido	no
36	entrepreneur	married	terciario	no	3057	no	no	desconocido	16	jun	2769	4	-1	0	desconocido	si
39	management	single	terciario	no	0	si	no	celular	12	may	561	4	369	3	fracaso	no
33	management	single	terciario	no	349	no	no	celular	22	aug	182	1	-1	0	desconocido	no
47	services	married	secundaria	no	2322	no	no	celular	22	aug	618	1	-1	0	desconocido	no
49	entrepreneur	married	secundaria	no	167	si	si	desconocido	6	may	198	3	-1	0	desconocido	no
46	management	divorced	secundaria	no	558	no	no	celular	19	aug	126	6	-1	0	desconocido	no
31	services	married	secundaria	no	-230	si	si	celular	16	jul	715	1	-1	0	desconocido	no
43	unemployed	divorced	secundaria	no	4094	si	no	celular	21	nov	63	1	-1	0	desconocido	no
30	blue-collar	single	secundaria	si	239	si	no	desconocido	21	may	412	1	-1	0	desconocido	si
43	management	divorced	terciario	no	497	no	no	celular	13	may	66	1	363	22	fracaso	no
42	blue-collar	married	secundaria	no	179	si	no	celular	17	nov	96	1	-1	0	desconocido	no
30	admin.	single	terciario	no	305	no	no	celular	30	apr	633	1	85	2	éxito	si
33	management	single	terciario	no	-67	si	no	desconocido	5	may	364	1	-1	0	desconocido	no
41	admin.	married	secundaria	no	4539	no	no	desconocido	30	may	298	3	-1	0	desconocido	no
29	blue-collar	single	secundaria	no	770	si	no	celular	17	apr	341	1	-1	0	desconocido	no
38	unemployed	married	secundaria	no	-673	si	no	desconocido	26	may	364	1	-1	0	desconocido	no
29	technician	married	terciario	no	858	si	no	celular	12	jun	234	7	330	1	fracaso	no
80	housemaid	married	primaria	no	0	no	no	celular	23	feb	639	1	189	1	fracaso	si
38	management	single	terciario	no	5244	no	no	celular	8	aug	310	4	-1	0	desconocido	no
36	blue-collar	divorced	primaria	no	117	si	no	desconocido	2	jun	123	4	-1	0	desconocido	no
38	self-employed	married	terciario	no	846	no	no	celular	2	jun	253	1	-1	0	desconocido	no
44	management	married	secundaria	si	0	si	no	celular	11	jul	96	2	-1	0	desconocido	no
31	management	married	terciario	no	1331	no	no	celular	30	apr	297	1	86	3	éxito	si
31	services	single	secundaria	no	31	si	si	desconocido	26	may	501	2	-1	0	desconocido	no
57	admin.	divorced	primaria	no	179	si	no	celular	15	may	67	1	368	2	fracaso	no
37	blue-collar	married	primaria	no	543	si	no	desconocido	21	may	281	1	-1	0	desconocido	no
50	blue-collar	married	secundaria	no	253	si	si	celular	5	may	475	2	-1	0	desconocido	no
60	retired	married	primaria	no	71188	no	no	celular	6	oct	205	1	-1	0	desconocido	no
51	management	married	terciario	no	5108	si	no	celular	8	oct	272	1	102	8	otro	no
48	blue-collar	married	secundaria	no	1738	si	no	celular	15	apr	349	1	-1	0	desconocido	no
42	blue-collar	married	primaria	no	-97	si	no	celular	3	feb	216	4	271	5	fracaso	no
36	blue-collar	married	secundaria	no	199	si	no	celular	9	jul	183	1	-1	0	desconocido	no
43	management	married	terciario	no	489	si	no	celular	8	may	130	1	172	2	otro	no
31	admin.	married	primaria	no	355	si	si	desconocido	4	jun	61	6	-1	0	desconocido	no
49	technician	single	secundaria	no	-97	si	no	desconocido	6	jun	92	2	-1	0	desconocido	no
35	management	divorced	terciario	no	473	no	si	celular	5	aug	37	2	-1	0	desconocido	no
44	entrepreneur	married	secundaria	no	6649	si	no	celular	19	nov	354	2	-1	0	desconocido	no
34	self-employed	married	terciario	no	263	no	no	celular	4	may	203	1	78	8	otro	no
46	blue-collar	married	secundaria	no	781	no	no	desconocido	13	may	152	1	-1	0	desconocido	no
49	blue-collar	married	primaria	no	1032	si	no	desconocido	2	jun	41	5	-1	0	desconocido	no
32	blue-collar	married	secundaria	no	119	no	no	celular	4	may	20	5	-1	0	desconocido	no
35	management	divorced	terciario	no	434	si	no	celular	11	may	277	1	271	2	éxito	no
51	admin.	married	secundaria	no	2967	no	no	desconocido	17	jun	83	2	-1	0	desconocido	no
57	retired	divorced	secundaria	no	-331	si	no	desconocido	6	may	531	1	-1	0	desconocido	no
59	management	married	terciario	no	1585	no	no	teléfono	28	aug	91	5	-1	0	desconocido	no
40	services	divorced	desconocido	no	4384	si	no	desconocido	5	may	315	1	-1	0	desconocido	no
49	management	single	terciario	no	588	no	no	celular	28	aug	70	9	-1	0	desconocido	no
51	management	married	secundaria	no	3180	si	no	celular	9	jul	384	1	-1	0	desconocido	no
35	admin.	married	secundaria	si	0	no	si	desconocido	4	jul	105	3	-1	0	desconocido	no
29	self-employed	married	secundaria	no	-76	si	no	desconocido	27	may	305	2	-1	0	desconocido	no
32	services	single	secundaria	no	152	si	no	celular	25	may	158	2	-1	0	desconocido	si
37	housemaid	divorced	secundaria	no	1040	si	no	celular	13	may	199	1	173	2	fracaso	no
49	unemployed	married	primaria	no	-384	si	no	desconocido	27	may	25	1	-1	0	desconocido	no
45	technician	married	desconocido	no	473	si	no	desconocido	27	may	147	1	-1	0	desconocido	no
34	technician	single	secundaria	no	475	si	no	celular	29	jul	538	8	-1	0	desconocido	no
53	technician	married	secundaria	no	0	no	no	celular	22	aug	77	9	-1	0	desconocido	no
42	entrepreneur	married	primaria	no	149	no	no	celular	20	aug	94	2	-1	0	desconocido	no
43	technician	married	secundaria	no	3285	si	no	desconocido	13	may	1721	2	-1	0	desconocido	si
52	retired	married	secundaria	no	424	no	no	celular	19	nov	143	1	154	3	fracaso	no
34	blue-collar	single	secundaria	no	79	no	si	celular	20	nov	104	1	-1	0	desconocido	no
34	technician	divorced	terciario	no	674	si	no	celular	7	aug	587	2	-1	0	desconocido	si
27	services	married	secundaria	no	0	si	no	celular	22	jul	1608	13	-1	0	desconocido	si
43	unemployed	married	terciario	no	58	si	no	celular	9	feb	48	4	-1	0	desconocido	no
41	technician	married	terciario	no	532	si	no	celular	9	jul	74	1	-1	0	desconocido	no
72	retired	married	secundaria	no	4130	no	no	celular	12	nov	427	1	-1	0	desconocido	no
35	blue-collar	married	primaria	no	422	si	no	celular	14	may	73	1	-1	0	desconocido	no
41	management	married	terciario	no	437	si	no	desconocido	3	jun	14	21	-1	0	desconocido	no
36	blue-collar	divorced	primaria	no	-308	si	no	celular	12	may	725	1	-1	0	desconocido	si
51	housemaid	married	primaria	no	30	si	no	celular	14	jul	333	2	-1	0	desconocido	no
37	self-employed	married	terciario	no	137	no	no	celular	13	aug	244	6	-1	0	desconocido	no
42	admin.	single	secundaria	no	-247	si	si	teléfono	21	oct	519	1	166	1	otro	si
26	admin.	single	secundaria	no	321	si	no	celular	22	jul	242	7	-1	0	desconocido	no
23	services	single	secundaria	no	250	si	no	celular	18	may	222	1	-1	0	desconocido	no
50	management	married	terciario	no	-470	si	no	celular	19	nov	130	2	160	1	fracaso	no
37	blue-collar	married	secundaria	no	140	si	si	celular	7	may	490	1	-1	0	desconocido	no
35	management	married	terciario	no	2793	no	no	celular	20	nov	258	2	-1	0	desconocido	no
37	management	married	terciario	no	410	no	no	celular	29	jan	337	2	-1	0	desconocido	no
79	retired	divorced	desconocido	no	2628	no	no	teléfono	8	jul	220	7	450	2	fracaso	no
39	technician	married	secundaria	no	116	no	no	celular	24	aug	79	2	94	2	éxito	no
47	services	married	secundaria	no	0	si	no	teléfono	9	jul	250	1	-1	0	desconocido	no
44	blue-collar	married	secundaria	no	878	si	no	celular	2	jun	130	1	-1	0	desconocido	no
36	management	single	terciario	no	2944	no	no	celular	18	aug	882	8	-1	0	desconocido	si
33	blue-collar	single	secundaria	no	3975	si	si	celular	17	apr	515	1	150	1	otro	no
42	services	married	secundaria	no	96	si	no	celular	5	may	238	3	340	2	fracaso	no
35	technician	single	terciario	no	2288	no	no	teléfono	28	may	32	2	-1	0	desconocido	no
31	blue-collar	married	secundaria	no	472	si	no	desconocido	13	may	907	2	-1	0	desconocido	no
58	services	married	primaria	no	65	no	no	desconocido	27	jun	162	1	-1	0	desconocido	no
46	management	married	terciario	no	0	no	no	desconocido	7	may	70	2	-1	0	desconocido	no
41	admin.	single	secundaria	no	400	si	no	desconocido	4	jun	99	6	-1	0	desconocido	no
58	technician	married	secundaria	no	7495	si	no	desconocido	13	may	325	1	-1	0	desconocido	no
33	blue-collar	married	secundaria	no	137	no	si	celular	18	jul	305	12	-1	0	desconocido	no
31	unemployed	married	secundaria	no	24	si	no	celular	19	nov	631	1	-1	0	desconocido	no
55	technician	divorced	secundaria	no	3450	no	no	celular	10	feb	169	1	183	1	fracaso	si
38	technician	single	secundaria	no	311	si	no	celular	28	may	61	2	-1	0	desconocido	no
55	housemaid	married	secundaria	no	139	no	no	celular	22	aug	256	2	-1	0	desconocido	no
47	management	single	terciario	no	0	no	no	desconocido	11	jun	58	3	-1	0	desconocido	no
51	housemaid	married	primaria	no	492	si	no	desconocido	20	may	142	3	-1	0	desconocido	no
46	management	single	terciario	no	334	si	no	teléfono	4	may	36	6	90	2	otro	no
